Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3
-43.48,677,-714,2.385938451,27,648,-2.311126048,-27,669
-43.4,677,-716,2.570369815,29,646,-2.637311171,-31,673
-43.57,683,-718,2.189134641,25,654,-2.297404549,-27,673
-43.32,677,-718,2.195843215,25,652,-2.6295079,-31,675
-43.73,681,-712,2.378605547,27,650,-2.832407545,-33,667
-43.48,679,-716,2.562447166,29,648,-2.121091437,-25,675
-43.73,681,-712,2.562447166,29,648,-2.311126048,-27,669
-43.56,679,-714,2.562447166,29,648,-2.321525161,-27,666
-43.32,677,-718,2.747373841,31,646,-2.653057384,-31,669
-43.56,677,-712,2.562447166,29,648,-2.297404549,-27,673
-43.56,679,-714,2.385938451,27,648,-2.645160861,-31,671
-43.4,677,-716,2.546747393,29,652,-2.304244882,-27,671
-43.56,681,-716,2.897460501,33,652,-2.664990903,-31,666
-43.23,675,-718,2.722129464,31,652,-2.304244882,-27,671
-43.48,677,-714,2.378605547,27,650,-2.664990903,-31,666
-43.64,679,-712,2.554573174,29,650,-2.321525161,-27,666
-43.32,679,-720,2.371317553,27,652,-2.4895471,-29,667
-43.32,677,-718,2.570369815,29,646,-1.989833832,-23,662
-43.31,673,-714,2.730492591,31,650,-2.493280445,-29,666
-43.32,677,-718,2.730492591,31,650,-2.661001161,-31,667
-43.15,675,-720,2.385938451,27,648,-2.645160861,-31,671
-43.31,675,-716,2.562447166,29,648,-2.4895471,-29,667
-43.4,677,-716,2.538969382,29,654,-2.836653468,-33,666
-43.4,679,-718,2.730492591,31,650,-2.4895471,-29,667
-43.15,675,-720,2.554573174,29,650,-2.645160861,-31,671
-43.23,675,-718,2.722129464,31,652,-2.664990903,-31,666
-43.23,675,-718,2.202593011,25,650,-2.661001161,-31,667
-43.32,679,-720,2.897460501,33,652,-2.8155501,-33,671
-43.4,677,-716,2.562447166,29,648,-2.311126048,-27,669
-43.4,677,-716,2.189134641,25,654,-2.318048413,-27,667
-43.32,679,-720,2.546747393,29,652,-2.653057384,-31,669
-43.4,677,-716,2.722129464,31,652,-2.311126048,-27,669
-43.24,677,-720,2.722129464,31,652,-2.146508157,-25,667
-43.16,677,-722,2.538969382,29,654,-2.48211383,-29,669
-43.32,677,-718,2.371317553,27,652,-2.318048413,-27,667
-43.4,679,-718,2.546747393,29,652,-2.140097068,-25,669
-43.23,675,-718,2.195843215,25,652,-2.653057384,-31,669
-43.64,679,-712,2.713817373,31,654,-2.48211383,-29,669
-43.23,673,-716,2.538969382,29,654,-2.653057384,-31,669
-43.31,675,-716,2.722129464,31,652,-2.328510021,-27,664
-42.98,671,-720,2.906360502,33,650,-2.673006359,-31,664
-43.31,675,-716,2.722129464,31,652,-2.318048413,-27,667
-43.31,675,-716,2.538969382,29,654,-2.493280445,-29,666
-43.31,675,-716,2.378605547,27,650,-2.4895471,-29,667
-43.15,673,-718,2.546747393,29,652,-2.500780806,-29,664
-42.98,669,-718,2.195843215,25,652,-2.664990903,-31,666
-43.23,673,-716,2.371317553,27,652,-2.149728121,-25,666
-43.14,671,-716,2.378605547,27,650,-2.664990903,-31,666
-43.15,675,-720,2.364074058,27,654,-2.493280445,-29,666
-43.31,673,-714,2.378605547,27,650,-2.4895471,-29,667
-43.24,677,-720,2.202593011,25,650,-2.321525161,-27,666
-43.39,675,-714,2.546747393,29,652,-2.4895471,-29,667
-43.15,675,-720,2.87982289,33,656,-2.493280445,-29,666
-43.07,673,-720,2.713817373,31,654,-2.4895471,-29,667
-43.16,677,-722,2.195843215,25,652,-2.664990903,-31,666
-43.15,675,-720,2.364074058,27,654,-2.146508157,-25,667
-43.15,675,-720,2.195843215,25,652,-2.4895471,-29,667
-43.31,675,-716,2.546747393,29,652,-2.149728121,-25,666
-43.31,673,-714,2.364074058,27,654,-2.4895471,-29,667
-43.07,673,-720,2.730492591,31,650,-2.318048413,-27,667
-43.23,675,-718,2.546747393,29,652,-2.664990903,-31,666
-43.07,673,-720,2.531238705,29,656,-2.48211383,-29,669
-43.4,677,-716,2.195843215,25,652,-2.5083264,-29,662
-43.32,677,-718,2.554573174,29,650,-2.664990903,-31,666
-43.07,673,-720,2.538969382,29,654,-2.140097068,-25,669
-43.32,677,-718,2.189134641,25,654,-2.500780806,-29,664
-43.48,677,-714,2.202593011,25,650,-2.328510021,-27,664
-43.23,675,-718,2.538969382,29,654,-2.321525161,-27,666
-43.32,677,-718,2.722129464,31,652,-2.335537016,-27,662
-43.4,677,-716,2.546747393,29,652,-2.493280445,-29,666
-43.4,679,-718,2.546747393,29,652,-2.500780806,-29,664
-43.07,675,-722,2.020327655,23,652,-2.661001161,-31,667
-43.15,673,-718,2.531238705,29,656,-2.681070141,-31,662
-43.23,675,-718,2.554573174,29,650,-2.48211383,-29,669
-43.16,677,-722,2.546747393,29,652,-2.500780806,-29,664
-42.99,673,-722,2.378605547,27,650,-2.328510021,-27,664
-43.31,675,-716,2.356874655,27,656,-2.328510021,-27,664
-43.15,675,-720,3.063358417,35,654,-2.48211383,-29,669
-43.15,675,-720,2.538969382,29,654,-2.493280445,-29,666
-42.99,673,-722,2.888614795,33,654,-2.328510021,-27,664
-43.08,677,-724,2.364074058,27,654,-2.500780806,-29,664
-43.4,677,-716,2.189134641,25,654,-2.500780806,-29,664
-42.9,671,-722,2.531238705,29,656,-2.493280445,-29,666
-42.9,669,-720,2.730492591,31,650,-2.162705117,-25,662
-42.91,673,-724,2.189134641,25,654,-2.673006359,-31,664
-43.15,673,-718,2.523554932,29,658,-2.146508157,-25,667
-42.9,671,-722,2.705555852,31,656,-2.321525161,-27,666
-42.82,669,-722,2.730492591,31,650,-2.321525161,-27,666
-42.9,671,-722,2.689182688,31,660,-2.335537016,-27,662
-42.65,667,-724,2.523554932,29,658,-2.845183587,-33,664
-42.82,671,-724,2.182466914,25,656,-2.493280445,-29,666
-42.99,675,-724,2.538969382,29,654,-2.328510021,-27,664
-42.9,671,-722,2.169252517,25,660,-2.342606528,-27,660
-42.67,671,-728,2.169252517,25,660,-2.342606528,-27,660
-42.67,671,-728,2.189134641,25,654,-2.523554932,-29,658
-42.66,669,-726,2.515917637,29,660,-2.175839662,-25,658
-42.37,664,-728,2.001920273,23,658,-2.515917637,-29,660
-42.58,669,-728,2.175839662,25,658,-2.356874655,-27,656
-42.29,664,-730,2.328510021,27,664,-2.356874655,-27,656
-42.53,666,-726,2.681070141,31,662,-2.169252517,-25,660
-42.42,667,-730,2.500780806,29,664,-2.342606528,-27,660
-42.37,666,-730,2.156197103,25,664,-2.356874655,-27,656
-42.21,664,-732,2.689182688,31,660,-2.371317553,-27,652
-42.13,662,-732,2.664990903,31,666,-2.182466914,-25,656
-42.14,666,-736,2.149728121,25,666,-2.546747393,-29,652
-41.95,658,-732,2.500780806,29,664,-2.562447166,-29,648
-42.06,664,-736,2.321525161,27,666,-2.546747393,-29,652
-41.8,658,-736,2.146508157,25,667,-2.554573174,-29,650
-41.87,658,-734,2.653057384,31,669,-2.378605547,-27,650
-41.57,658,-742,2.321525161,27,666,-2.223093569,-25,644
-41.8,658,-736,2.4895471,29,667,-2.223093569,-25,644
-41.81,660,-738,2.311126048,27,669,-2.2162178,-25,646
-41.64,658,-740,2.304244882,27,671,-2.415727567,-27,640
-41.39,654,-742,2.467379583,29,673,-2.2162178,-25,646
-41.47,654,-740,2.318048413,27,667,-2.223093569,-25,644
-41.14,650,-744,2.637311171,31,673,-2.764464963,-31,642
-41.55,654,-738,2.108607365,25,679,-2.400740658,-27,644
-41.46,652,-738,2.304244882,27,671,-2.415727567,-27,640
-41.23,652,-744,2.297404549,27,673,-2.236973832,-25,640
-40.91,650,-750,2.621750637,31,677,-2.773090452,-31,640
-40.91,650,-750,2.102420251,25,681,-2.594434259,-29,640
-41.14,650,-744,2.43129764,29,683,-2.40821081,-27,642
-40.8,644,-746,2.283844936,27,677,-2.594434259,-29,640
-40.63,640,-746,2.297404549,27,673,-2.265260642,-25,632
-40.81,646,-748,2.108607365,25,679,-2.258122119,-25,634
-40.56,642,-750,2.270444361,27,681,-2.243979132,-25,638
-40.46,638,-748,2.114830986,25,677,-2.627229471,-29,632
-40.35,638,-751,2.583640421,31,687,-2.618953239,-29,634
-40.61,644,-751,2.108607365,25,679,-2.454025936,-27,630
-40.26,636,-751,2.270444361,27,681,-2.090817218,-23,630
-40.44,640,-751,1.940053281,23,679,-2.627229471,-29,632
-40.27,638,-753,2.445603114,29,679,-2.084206553,-23,632
-40.44,640,-751,2.250635634,27,687,-2.44626948,-27,632
-40.36,640,-753,2.424207442,29,685,-2.808137027,-31,632
-40.26,636,-751,2.43129764,29,683,-2.27967388,-25,628
-40.36,640,-753,2.257200046,27,685,-2.07763754,-23,634
-40.48,640,-750,2.078030513,25,689,-2.265260642,-25,632
-40.3,636,-750,2.410150313,29,689,-2.265260642,-25,632
-40.1,634,-753,2.102420251,25,681,-2.652374794,-29,626
-39.69,630,-759,2.102420251,25,681,-2.473633854,-27,625
-40.03,630,-750,2.43129764,29,683,-2.839536972,-31,625
-39.99,630,-751,2.750078744,33,687,-2.81703741,-31,630
-39.86,632,-757,2.250635634,27,687,-2.290604686,-25,625
-39.95,634,-757,2.417158452,29,687,-2.656612519,-29,625
-40.01,632,-753,2.424207442,29,685,-2.461831705,-27,628
-39.75,628,-755,2.090154266,25,685,-2.656612519,-29,625
-39.78,632,-759,2.084074765,25,687,-2.114288344,-23,623
-39.78,632,-759,2.250635634,27,687,-2.4895471,-27,621
-39.68,628,-757,2.078030513,25,689,-2.104165102,-23,626
-39.37,626,-763,2.583640421,31,687,-2.290604686,-25,625
-39.59,626,-757,2.403182671,29,691,-2.4895471,-27,621
-39.44,626,-761,2.237620634,27,691,-2.305343116,-25,621
-39.71,632,-761,2.231169391,27,693,-2.297950282,-25,623
-39.87,634,-759,2.244109273,27,689,-2.297950282,-25,623
-39.55,630,-763,2.078030513,25,689,-1.930582927,-21,623
-39.53,628,-761,2.561301159,31,693,-2.312783645,-25,619
-39.53,628,-761,2.244109273,27,689,-2.497580702,-27,619
-39.24,628,-769,2.072021203,25,691,-2.4895471,-27,621
-39.15,626,-769,2.066046534,25,693,-2.134829752,-23,617
-39.46,628,-763,2.561301159,31,693,-2.312783645,-25,619
-39.16,623,-765,1.906387132,23,691,-2.134829752,-23,617
-39.24,628,-769,2.38936748,29,695,-2.141765833,-23,615
-39.25,625,-765,2.726304619,33,693,-2.155774027,-23,611
-38.92,621,-769,2.368939803,29,701,-2.335396061,-25,613
-38.9,619,-767,2.553940281,31,695,-2.530240024,-27,611
-38.67,617,-771,2.22475522,27,695,-1.981431395,-21,607
-38.72,615,-767,1.87921152,23,701,-2.717393943,-29,611
-38.85,621,-771,2.532109167,31,701,-2.14874711,-23,613
-38.67,617,-771,2.048327401,25,699,-2.885630891,-31,615
-38.63,613,-767,1.884584506,23,699,-2.530240024,-27,611
-38.49,613,-771,2.042488342,25,701,-2.34303206,-25,611
-38.83,619,-769,2.702937717,33,699,-2.162847031,-23,609
-38.92,621,-769,1.706174305,21,705,-1.955676824,-21,615
-38.49,613,-771,2.362207932,29,703,-2.555300215,-27,605
-38.3,609,-771,2.199462957,27,703,-2.563764216,-27,603
-38.29,607,-769,2.042488342,25,701,-2.389917039,-25,599
-38.32,611,-773,2.193229448,27,705,-2.38197308,-25,601
-38.07,607,-775,1.873869074,23,703,-2.572284437,-27,601
-37.98,605,-775,2.036682465,25,703,-2.38197308,-25,601
-37.98,605,-775,1.873869074,23,703,-2.191609119,-23,601
-38.27,613,-777,2.183945121,27,708,-2.397914131,-25,597
-37.91,605,-777,2.34885826,29,707,-2.366242458,-25,605
-37.98,605,-775,2.355514192,29,705,-2.184347153,-23,603
-37.91,605,-777,2.345544371,29,708,-2.572284437,-27,601
-37.93,607,-779,2.34885826,29,707,-2.762539014,-29,601
-38.02,609,-779,1.845020052,23,714,-2.191609119,-23,601
-37.91,605,-777,2.183945121,27,708,-2.580861439,-27,599
-37.74,603,-779,2.355514192,29,705,-2.580861439,-27,599
-37.65,601,-779,2.010959156,25,712,-2.598188072,-27,595
-37.76,605,-781,2.187031154,27,707,-2.580861439,-27,599
-38.02,609,-779,2.187031154,27,707,-2.589495792,-27,597
-38,607,-777,2.171687547,27,712,-2.198919507,-23,599
-37.74,603,-779,2.187031154,27,707,-2.397914131,-25,597
-37.85,607,-781,2.016619159,25,710,-2.191609119,-23,601
-37.58,601,-781,2.187031154,27,707,-2.598188072,-27,595
-37.63,599,-777,2.183945121,27,708,-2.580861439,-27,599
-37.65,601,-779,2.510647877,31,707,-2.213687501,-23,595
-37.56,599,-779,2.171687547,27,712,-2.389917039,-25,599
-38.02,609,-779,2.319365954,29,716,-2.389917039,-25,599
-37.83,605,-779,1.845020052,23,714,-2.580861439,-27,599
-37.83,605,-779,2.005330822,25,714,-2.366242458,-25,605
-37.49,599,-781,2.171687547,27,712,-2.40596489,-25,595
-37.35,599,-785,2.325855652,29,714,-2.606938863,-27,593
-37.23,595,-783,1.860644871,23,708,-2.606938863,-27,593
-37.23,595,-783,2.005330822,25,714,-2.40596489,-25,595
-37,593,-787,2.319365954,29,716,-2.799748764,-29,593
-37.25,597,-785,1.994168108,25,718,-2.414069859,-25,593
-36.93,593,-789,1.999733894,25,716,-2.23621502,-23,589
-37,593,-787,2.325855652,29,714,-2.23621502,-23,589
-36.83,591,-789,2.319365954,29,716,-2.23621502,-23,589
-37.28,599,-787,2.165610189,27,714,-2.606938863,-27,593
-37.11,597,-789,2.135726339,27,724,-2.40596489,-25,595
-36.95,595,-791,2.159566734,27,716,-2.438715549,-25,587
-37,593,-787,2.332381749,29,712,-2.430444628,-25,589
-36.74,589,-789,1.834748434,23,718,-2.624618359,-27,589
-36.86,593,-791,1.983128932,25,722,-2.455427321,-25,583
-36.75,593,-794,2.300112233,29,722,-1.847605945,-19,589
-36.64,589,-792,1.983128932,25,722,-1.85389664,-19,587
-36.45,585,-792,2.306494543,29,720,-2.251489697,-23,585
-36.38,585,-794,2.306494543,29,720,-2.455427321,-25,583
-36.31,585,-796,2.300112233,29,722,-2.468112142,-25,580
-36.48,587,-794,2.1535569,27,718,-2.44704292,-25,585
-36.54,587,-792,1.8195536,23,724,-2.44704292,-25,585
-36.31,585,-796,2.147580406,27,720,-2.2787283,-23,578
-36.31,582,-792,2.141636977,27,722,-2.455427321,-25,583
-36.17,582,-796,1.983128932,25,722,-2.459641092,-25,582
-36.17,582,-796,2.293765128,29,724,-2.263083278,-23,582
-36.22,583,-796,2.451769002,31,724,-2.476641707,-25,578
-35.94,580,-800,2.293765128,29,724,-1.882742926,-19,578
-36.01,580,-798,2.293765128,29,724,-1.882742926,-19,578
-36.18,585,-800,1.966797352,25,728,-2.286632167,-23,576
-36.04,582,-800,2.268722996,29,732,-2.674495993,-27,578
-35.94,580,-800,2.281175374,29,728,-2.493878819,-25,574
-35.69,576,-802,2.287452937,29,726,-2.485230394,-25,576
-35.66,574,-800,1.809562718,23,728,-2.102567142,-21,572
-35.87,580,-802,1.950732462,25,734,-2.095247665,-21,574
-35.62,576,-804,2.268722996,29,732,-2.9023641,-29,572
-35.56,572,-800,2.418406088,31,734,-2.493878819,-25,574
-35.59,574,-802,2.106655648,27,734,-2.310676025,-23,570
-35.36,572,-806,1.809562718,23,728,-2.310676025,-23,570
-35.33,570,-804,1.966797352,25,728,-2.318803342,-23,568
-35.01,566,-808,2.11818848,27,730,-2.117360523,-21,568
-35.4,570,-802,2.106655648,27,734,-2.318803342,-23,568
-35.43,572,-804,1.940167489,25,738,-2.124835516,-21,566
-35.27,570,-806,2.268722996,29,732,-2.343531793,-23,562
-35.24,568,-804,1.961413081,25,730,-2.343531793,-23,562
-35.04,568,-810,1.647776461,21,730,-2.53803921,-25,564
-35.23,572,-810,1.924532791,25,744,-2.124835516,-21,566
-35.36,572,-806,1.780237496,23,740,-1.929442783,-19,564
-34.88,566,-812,2.095247665,27,738,-2.556144101,-25,560
-34.62,562,-814,2.08958986,27,740,-2.351892168,-23,560
-34.78,564,-812,2.08958986,27,740,-2.770209319,-27,558
-34.53,560,-814,2.095247665,27,738,-1.950173545,-19,558
-34.65,564,-816,1.780237496,23,740,-2.574508972,-25,556
-34.46,560,-816,1.780237496,23,740,-2.163016002,-21,556
-34.2,556,-818,1.78505887,23,738,-2.385938451,-23,552
-34.33,556,-814,1.621142123,21,742,-2.377334855,-23,554
-34.43,562,-820,2.083962515,27,742,-2.163016002,-21,556
-34.17,554,-816,2.226189672,29,746,-2.170817266,-21,554
-34.11,554,-818,2.095247665,27,738,-2.810439133,-27,550
-34.17,554,-816,2.078365385,27,744,-2.810439133,-27,550
-34.08,552,-816,1.770672436,23,744,-2.385938451,-23,552
-34.07,556,-822,1.91937705,25,746,-2.170817266,-21,554
-33.92,550,-818,1.608145165,21,748,-2.602556117,-25,550
-34.01,552,-818,2.072798227,27,746,-1.993000308,-19,546
-33.43,544,-824,1.909147969,25,750,-2.394604509,-23,550
-33.43,544,-824,2.226189672,29,746,-1.78335423,-17,546
-33.43,544,-824,2.226189672,29,746,-2.218832122,-21,542
-33.56,544,-820,2.067260801,27,748,-2.429907167,-23,542
-33.56,544,-820,1.597472462,21,753,-2.420984334,-23,544
-33.34,542,-824,1.749522252,23,753,-2.000321573,-19,544
-33.63,548,-824,1.901547397,25,753,-2.640916238,-25,542
-33.31,544,-828,1.761209579,23,748,-2.655594232,-25,539
-33.34,542,-824,1.906607705,25,751,-2.434393279,-23,541
-33.03,537,-826,1.756515966,23,750,-2.033943813,-19,535
-32.71,533,-830,1.754178525,23,751,-2.470887063,-23,533
-32.71,533,-830,1.891506908,25,757,-2.231169391,-21,539
-32.77,533,-828,2.199678537,29,755,-2.049252409,-19,531
-32.71,533,-830,1.909147969,25,750,-2.50849094,-23,525
-32.26,527,-835,2.053545761,27,753,-2.064793094,-19,527
-32.55,531,-832,2.04270401,27,757,-2.064793094,-19,527
-32.45,531,-835,1.73570053,23,759,-2.264749252,-21,531
-32.45,531,-835,1.73570053,23,759,-2.056993412,-19,529
-32.45,531,-835,1.580687624,21,761,-2.899927255,-27,533
-32.42,529,-833,1.73570053,23,759,-1.833697548,-17,531
-32.2,527,-837,2.199678537,29,755,-2.273302665,-21,529
-32.36,529,-835,2.026654255,27,763,-2.264749252,-21,531
-32.36,529,-835,2.170952264,29,765,-2.064793094,-19,527
-32.33,531,-839,1.871740588,25,765,-2.049252409,-19,531
-31.8,519,-837,1.876643351,25,763,-2.736714438,-25,523
-31.4,511,-837,2.037325933,27,759,-2.757774212,-25,519
-31.48,515,-841,1.726606705,23,763,-2.779160365,-25,515
-31.38,513,-841,1.731141679,23,761,-1.883317512,-17,517
-31.58,517,-841,1.862011488,25,769,-2.557135461,-23,515
-31.42,515,-843,1.866863367,25,767,-2.112861669,-19,515
-31.68,519,-841,1.726606705,23,763,-2.326010611,-21,517
-31.1,511,-847,1.731141679,23,761,-2.800880538,-25,511
-31.06,509,-845,1.568328601,21,767,-2.800880538,-25,511
-31.26,513,-845,1.857184754,25,771,-2.557135461,-23,515
-31.16,511,-845,2.01085464,27,769,-2.56709149,-23,513
-31.26,513,-845,1.862011488,25,769,-2.56709149,-23,513
-30.84,507,-849,1.717607645,23,767,-2.36252763,-21,509
-30.55,501,-849,1.876643351,25,763,-2.371836643,-21,507
-30.9,507,-847,2.000457659,27,773,-2.137744727,-19,509
-30.94,509,-849,1.995299366,27,775,-2.597429907,-23,507
-30.84,507,-849,1.699887958,23,775,-2.597429907,-23,507
-30.96,507,-845,1.699887958,23,775,-2.146169774,-19,507
-30.63,505,-853,1.704283526,23,773,-2.390676369,-21,503
-30.44,500,-851,1.704283526,23,773,-2.845354712,-25,503
-30.38,500,-853,1.862011488,25,769,-2.628493483,-23,501
-30.65,503,-849,1.411669229,19,771,-2.400208848,-21,501
-30.22,498,-855,1.704283526,23,773,-2.16322058,-19,503
-30.59,503,-851,1.852382971,25,773,-2.405003635,-21,500
-30.49,501,-851,1.548154079,21,777,-2.873874876,-25,498
-30.28,498,-853,1.704283526,23,773,-2.644305373,-23,498
-30.18,496,-853,1.552147363,21,775,-2.405003635,-21,500
-29.96,494,-857,2.278855349,31,779,-2.414650874,-21,498
-30.26,500,-857,1.82874163,25,783,-2.184918717,-19,498
-29.96,494,-857,1.97998281,27,781,-2.193720283,-19,496
-29.8,492,-859,1.838125405,25,779,-2.444062342,-21,492
-29.5,486,-859,1.995299366,27,775,-2.665685992,-23,494
-29.64,490,-861,1.833421515,25,781,-2.193720283,-19,496
-29.53,490,-865,1.833421515,25,781,-2.211537769,-19,492
-29.74,492,-861,1.824085567,25,785,-2.193720283,-19,496
-29.6,488,-859,1.974929393,27,783,-1.987011134,-17,490
-29.4,484,-859,1.842853487,25,777,-2.474198682,-21,486
-29.14,480,-861,1.686836214,23,781,-2.72068023,-23,484
-29.34,484,-861,1.97998281,27,781,-2.494705617,-21,482
-29.39,486,-863,1.97998281,27,781,-2.23881309,-19,486
-29.33,486,-865,1.810258508,25,791,-2.68741492,-23,490
-29.23,484,-865,1.959922676,27,789,-2.48440986,-21,484
-28.97,480,-867,1.528491881,21,787,-2.956858038,-25,484
-28.82,476,-865,1.833421515,25,781,-2.248054912,-19,484
-28.77,476,-867,1.96489952,27,787,-2.305147958,-19,472
-28.52,470,-865,1.678245798,23,785,-2.526111004,-21,476
-28.67,474,-867,1.678245798,23,785,-2.054026724,-17,474
-28.15,466,-871,2.10497603,29,789,-2.305147958,-19,472
-27.89,462,-873,1.673983309,23,787,-2.314946449,-19,470
-28.41,470,-869,1.665522939,23,791,-2.071492637,-17,470
-28.3,468,-869,1.663421188,23,792,-2.54749064,-21,472
-28.35,470,-871,1.810258508,25,791,-2.801594517,-23,470
-28.36,468,-867,1.673983309,23,787,-2.777989561,-23,474
-28.3,470,-873,1.807974346,25,792,-2.062722725,-17,472
-28.19,468,-873,1.789906423,25,800,-3.044771324,-25,470
-28.36,468,-867,2.081256695,29,798,-2.295432022,-19,474
-28.46,470,-867,1.789906423,25,800,-2.305147958,-19,472
-28.2,466,-869,1.663421188,23,792,-2.801594517,-23,470
-27.79,458,-869,1.659233556,23,794,-2.344847901,-19,464
-27.89,462,-873,1.95497097,27,791,-2.837763193,-23,464
-27.79,460,-873,1.655066949,23,796,-2.089257999,-17,466
-28.09,466,-873,1.65092121,23,798,-2.580246901,-21,466
-28.25,468,-871,1.65092121,23,798,-2.080337408,-17,468
-27.63,458,-875,1.807974346,25,792,-2.107330574,-17,462
-27.53,455,-873,1.518846846,21,792,-2.602556117,-21,462
-27.89,462,-873,1.51502282,21,794,-2.344847901,-19,464
-27.83,462,-875,2.081256695,29,798,-1.82796397,-15,470
-27.79,460,-873,1.357124277,19,802,-2.324828551,-19,468
-27.47,455,-875,1.665522939,23,791,-2.365214826,-19,460
-27.42,453,-873,1.947590129,27,794,-2.391176192,-19,455
-27.63,457,-873,1.511217998,21,796,-2.365214826,-19,460
-27.63,458,-875,1.65092121,23,798,-2.375531468,-19,458
-27.79,460,-873,1.794389475,25,798,-2.365214826,-19,460
-27.55,457,-876,1.642691712,23,802,-2.107330574,-17,462
-27.6,458,-876,1.932994326,27,800,-2.354987354,-19,462
-27.47,455,-875,1.65092121,23,798,-2.642539115,-21,455
-27.5,457,-878,1.511217998,21,796,-2.130365578,-17,457
-27.47,455,-875,1.499917312,21,802,-2.365214826,-19,460
-27.55,458,-878,1.785445708,25,802,-2.837763193,-23,464
-27.24,451,-876,1.655066949,23,796,-2.116484566,-17,460
-27.06,447,-875,1.357124277,19,802,-2.14915919,-17,453
-27.08,449,-878,1.646796182,23,800,-1.896513868,-15,453
-26.62,441,-880,1.798895032,25,796,-2.665942604,-21,451
-26.82,445,-880,1.794389475,25,798,-2.412359018,-19,451
-26.77,445,-882,1.503665385,21,800,-2.665942604,-21,451
-26.67,443,-882,1.499917312,21,802,-2.433920278,-19,447
-27.08,451,-882,1.492476928,21,806,-2.412359018,-19,451
-26.56,443,-886,1.785445708,25,802,-2.158680833,-17,451
-26.88,447,-882,1.503665385,21,800,-1.913396811,-15,449
-26.82,447,-884,1.496187872,21,804,-2.433920278,-19,447
-26.72,445,-884,1.353749604,19,804,-2.665942604,-21,451
-27.03,449,-880,1.642691712,23,802,-2.423091713,-19,449
-26.62,441,-880,1.350391669,19,806,-2.412359018,-19,451
-26.77,445,-882,1.488784343,21,808,-2.158680833,-17,451
-26.25,435,-882,1.634543829,23,806,-2.197625898,-17,443
-26.36,437,-882,1.638607644,23,804,-2.4669942,-19,441
-26.41,437,-880,1.492476928,21,806,-2.197625898,-17,443
-26.77,445,-882,1.772195934,25,808,-2.187758547,-17,445
-26.2,435,-884,1.626476354,23,810,-2.701834987,-21,445
-26.72,445,-884,1.481453707,21,812,-1.921951465,-15,447
-26.2,435,-884,1.767822922,25,810,-2.714014691,-21,443
-26.04,431,-882,1.776590628,25,806,-2.500978793,-19,435
-26.25,437,-886,1.634543829,23,806,-2.4895471,-19,437
-25.89,429,-884,1.618488103,23,814,-2.238001281,-17,435
-25.79,429,-888,1.481453707,21,812,-2.227769056,-17,437
-25.89,431,-888,1.634543829,23,806,-1.711774176,-13,435
-25.84,429,-886,1.630500115,23,808,-1.965897923,-15,437
-25.89,431,-888,1.34372552,19,810,-2.238001281,-17,435
-25.89,429,-884,1.763471431,25,812,-2.227769056,-17,437
-25.94,433,-890,1.477815387,21,814,-2.4895471,-19,437
-25.74,429,-890,1.759141303,25,814,-2.217629922,-17,439
-25.58,425,-888,1.763471431,25,812,-2.763850908,-21,435
-25.47,423,-888,1.763471431,25,812,-2.238001281,-17,435
-25.52,423,-886,1.485109981,21,810,-2.248327885,-17,433
-25.26,419,-888,1.474194891,21,816,-2.279887207,-17,427
-25.06,417,-892,1.614523322,23,816,-2.002528449,-15,429
-25.11,419,-894,1.759141303,25,814,-2.559747979,-19,425
-25.15,417,-888,1.337124849,19,814,-2.559747979,-19,425
-24.95,414,-890,1.763471431,25,812,-2.571834594,-19,423
-25.12,421,-898,1.754832381,25,816,-2.855610753,-21,421
-24.96,417,-896,1.618488103,23,814,-2.312344638,-17,421
-24.64,410,-894,1.746277537,25,820,-2.855610753,-21,421
-24.9,416,-896,1.327344522,19,820,-2.290604686,-17,425
-25,416,-892,1.746277537,25,820,-2.021360214,-15,425
-24.95,416,-894,1.330588698,19,818,-2.040549377,-15,421
-24.42,406,-894,1.327344522,19,820,-2.340106528,-17,416
-24.34,408,-902,1.327344522,19,820,-2.060106206,-15,417
-24.38,406,-896,1.610577914,23,818,-2.653265824,-19,410
-23.9,398,-898,1.610577914,23,818,-2.932092751,-21,410
-24.07,402,-900,1.184777544,17,822,-2.397678159,-17,406
-23.92,400,-902,1.324116124,19,822,-2.374313079,-17,410
-24.23,406,-902,1.60274465,23,822,-2.615051078,-19,416
-24.08,404,-904,1.598856515,23,824,-2.095247665,-15,410
-23.87,400,-904,1.470592087,21,818,-2.666253306,-19,408
-24.01,400,-898,1.463439041,21,822,-2.115871828,-15,406
-23.87,400,-904,1.598856515,23,824,-2.095247665,-15,410
-24.28,406,-900,1.44933965,21,830,-2.627666511,-19,414
-24.29,408,-904,1.314524459,19,828,-2.105509265,-15,408
-23.92,400,-902,1.872193472,27,826,-2.397678159,-17,406
-23.34,390,-904,1.463439041,21,822,-2.746926926,-19,396
-23.35,392,-908,1.463439041,21,822,-2.445814744,-17,398
-23.5,394,-906,1.456355229,21,826,-2.43360041,-17,400
-23.24,390,-908,1.59113655,23,828,-1.870800684,-13,398
-23.14,388,-908,1.594987194,23,826,-2.470614737,-17,394
-23.18,388,-906,1.314524459,19,828,-2.470614737,-17,394
-23.14,388,-908,1.179041746,17,826,-2.774913202,-19,392
-23.03,386,-908,1.58349076,23,832,-2.158362086,-15,398
