Angle1,x1,y1,x2,y2,x3,y3
-2.45,42,-980,19,906,-7,74
-2.4,41,-978,11,908,-3,70
-2.57,44,-980,17,908,-3,68
-2.8,48,-980,15,908,-3,78
-2.17,37,-978,15,908,-1,70
-2.39,41,-984,11,908,-7,68
-2.16,37,-982,15,908,-5,66
-2.39,41,-982,9,904,-5,74
-2.45,42,-980,19,912,-3,74
-2.82,48,-976,17,910,-7,76
-2.57,44,-980,13,912,-9,80
-2.58,44,-976,13,908,-5,78
-2.4,41,-978,19,908,-5,72
-2.57,44,-980,15,912,-7,72
-2.82,48,-976,11,910,-7,76
-2.46,42,-978,15,908,-5,74
-2.39,41,-982,19,908,-5,76
-2.28,39,-978,15,908,-3,66
-2.4,41,-978,21,906,-5,74
-2.58,44,-976,17,912,-3,72
-2.4,41,-978,15,908,-7,72
-2.45,42,-980,19,908,-9,72
-2.28,39,-980,13,908,-7,66
-2.4,41,-978,17,906,-1,72
-2.47,42,-972,21,908,-3,70
-2.45,42,-980,13,908,-3,68
-2.27,39,-984,15,908,-7,72
-2.39,41,-982,11,904,-9,70
-2.8,48,-982,19,904,-3,76
-2.46,42,-978,13,908,-3,70
-2.46,42,-978,13,906,-9,74
-2.7,46,-976,13,908,-9,74
-2.39,41,-982,13,912,-9,76
-2.39,41,-984,17,910,-1,66
-2.4,41,-978,15,908,-5,70
-1.8,31,-984,15,908,-1,64
-2.04,35,-982,17,912,-5,68
-2.16,37,-982,15,906,-7,70
-2.46,42,-978,15,910,-7,70
-2.39,41,-984,19,904,-7,70
-2.4,41,-980,11,908,-9,72
-2.4,41,-980,15,908,-9,68
-2.16,37,-982,15,904,-1,68
-2.45,42,-980,15,908,-5,70
-2.57,44,-980,17,912,-3,76
-2.57,44,-982,17,908,-3,70
-2.57,44,-980,11,910,-9,70
-2.16,37,-980,11,910,0,62
-2.05,35,-980,11,912,-3,66
-2.4,41,-980,15,908,-1,68
-2.45,42,-980,15,910,-1,68
-2.28,39,-980,21,908,-9,64
-1.8,31,-984,17,908,-5,54
-1.68,29,-988,13,908,-1,54
-1.81,31,-982,15,908,-3,60
-1.57,27,-984,17,908,-5,56
-2.27,39,-986,15,908,-5,62
-2.45,42,-980,13,910,-9,72
-2.4,41,-980,19,908,-7,70
-2.4,41,-980,17,910,-7,74
-2.93,50,-978,13,910,-5,82
-2.92,50,-980,17,910,-5,83
-2.7,46,-976,13,906,-3,74
-2.93,50,-976,13,910,-7,82
-3.04,52,-980,17,908,-5,83
-3.04,52,-980,13,910,-3,83
-2.94,50,-974,15,910,-9,80
-2.42,41,-972,21,908,-5,74
-2.42,41,-972,15,908,-5,74
-2.45,42,-980,13,910,-5,68
-2.29,39,-976,13,906,-3,68
-1.82,31,-976,13,914,-5,62
-1.81,31,-980,13,912,-7,66
-2.4,41,-978,17,910,-5,70
-2.28,39,-978,13,912,-5,72
-2.57,44,-982,15,904,-3,70
-2.46,42,-978,17,908,-3,70
-2.58,44,-978,15,912,-7,72
-2.39,41,-982,9,912,-1,68
-2.8,48,-980,13,908,-7,80
-2.69,46,-980,17,908,-11,74
-2.81,48,-978,15,908,-3,80
-2.05,35,-976,13,914,-7,62
-1.93,33,-980,11,912,-5,64
-2.16,37,-980,17,912,-5,64
-2.16,37,-980,13,916,-9,68
-2.17,37,-978,17,912,-5,62
-2.16,37,-980,11,908,-5,64
-2.05,35,-978,17,912,-7,62
-2.29,39,-976,11,910,-5,66
-2.46,42,-976,21,910,-7,72
-2.45,42,-980,17,908,-11,70
-2.4,41,-978,11,910,-5,72
-2.29,39,-976,17,912,-7,66
-2.16,37,-980,13,908,-3,68
-2.28,39,-978,13,910,-7,68
-2.29,39,-976,15,908,-1,68
-2.29,39,-974,17,910,-5,68
-2.39,41,-982,17,906,-5,72
-2.4,41,-980,15,916,-5,66
-2.58,44,-978,13,910,-3,76
-2.57,44,-980,15,910,-3,70
-2.28,39,-980,13,906,-5,70
-2.03,35,-986,11,910,-5,64
-2.27,39,-982,13,910,-1,66
-2.27,39,-982,17,908,-9,66
-2.45,42,-982,13,904,-9,70
-2.45,42,-980,17,908,-5,66
-2.15,37,-986,13,910,0,64
-2.05,35,-976,15,910,-5,64
-2.28,39,-980,19,910,-7,68
-2.46,42,-976,17,908,-3,70
-2.8,48,-980,11,908,-7,74
-2.69,46,-978,15,910,-7,72
-2.69,46,-978,13,908,-9,72
-2.4,41,-980,15,912,-3,70
-2.8,48,-980,13,906,-7,78
-2.17,37,-978,15,910,-11,70
-2.27,39,-982,19,906,-7,68
-2.46,42,-976,11,908,-9,78
-2.57,44,-980,17,906,-3,72
-2.29,39,-976,11,906,-1,68
-2.28,39,-980,11,908,-1,72
-2.93,50,-976,13,908,-7,72
-2.56,44,-984,15,908,-1,72
-2.4,41,-978,13,908,-7,72
-2.28,39,-980,11,906,-5,66
-2.4,41,-978,15,906,-5,66
-2.45,42,-982,15,910,-5,68
-2.39,41,-982,15,908,-3,74
-2.04,35,-982,13,906,-3,62
-2.17,37,-978,11,910,-7,64
-2.28,39,-978,17,912,-7,70
-1.93,33,-980,19,906,-5,66
-2.4,41,-980,15,908,-3,70
-2.4,41,-978,15,908,-5,68
-2.27,39,-982,17,908,-7,64
-2.45,42,-980,15,908,-5,68
-2.57,44,-980,11,910,-3,76
-2.15,37,-984,9,906,-5,74
-2.27,39,-986,17,908,-11,70
-2.44,42,-984,17,908,-5,68
-2.43,42,-988,15,908,-3,68
-2.43,42,-988,11,908,-7,70
-2.39,41,-984,13,908,-5,74
-2.15,37,-984,13,908,-5,60
-2.04,35,-982,17,914,-3,68
-2.03,35,-986,21,906,-9,64
-2.04,35,-984,19,912,-5,62
-2.16,37,-982,15,906,-3,64
-1.93,33,-978,13,908,-5,60
-2.4,41,-980,13,910,-5,66
-1.92,33,-982,13,910,-11,60
-1.82,31,-978,13,912,-5,60
-1.81,31,-982,13,908,0,60
-1.58,27,-978,15,910,-9,58
-1.7,29,-978,17,908,-5,60
-2.04,35,-982,11,910,-3,72
-2.04,35,-982,17,910,-7,68
-2.16,37,-980,15,908,-3,68
-2.04,35,-984,17,910,-3,64
-2.05,35,-980,15,908,0,64
-2.45,42,-980,13,912,-1,68
-1.92,33,-982,17,910,-5,64
-2.27,39,-986,15,910,-5,72
-2.57,44,-982,13,914,-7,70
-2.68,46,-984,15,908,-7,72
-2.39,41,-984,15,912,-5,70
-3.03,52,-982,19,908,-5,74
-2.16,37,-980,13,908,-7,68
-2.57,44,-980,11,908,-1,76
-3.15,54,-982,15,906,-5,82
-3.04,52,-978,19,910,-3,78
-2.91,50,-982,13,910,-1,78
-2.26,39,-990,15,910,-3,68
-2.57,44,-982,19,908,-7,74
-2.8,48,-982,21,908,-9,76
-1.8,31,-986,15,914,-3,68
-1.69,29,-980,19,912,-5,62
-1.93,33,-978,17,910,-7,72
-2.04,35,-982,15,910,-7,62
-2.04,35,-982,15,906,-7,64
-2.28,39,-978,9,908,0,68
-2.39,41,-982,13,910,-3,68
-2.04,35,-984,11,914,-7,66
-1.92,33,-986,15,910,-5,66
-2.04,35,-982,13,912,-7,64
-2.04,35,-984,13,908,-7,64
-2.16,37,-980,13,912,-1,62
-1.91,33,-988,11,906,-1,58
-2.15,37,-986,15,906,-3,72
-2.45,42,-982,17,908,-5,68
-2.69,46,-980,19,912,-3,72
-2.68,46,-984,17,910,-3,78
-2.8,48,-982,15,906,-1,80
-3.03,52,-982,19,906,-3,78
-3.14,54,-984,19,908,-5,80
-2.91,50,-982,15,910,-9,78
-2.91,50,-984,13,908,-3,74
-2.4,41,-978,13,908,-9,70
-2.28,39,-980,17,910,-5,68
-2.05,35,-980,15,910,-3,62
-2.27,39,-982,15,910,-3,62
-2.16,37,-980,15,908,-3,66
-1.81,31,-982,15,912,-5,64
-2.28,39,-980,13,906,-5,66
-2.05,35,-976,19,910,-5,72
-2.28,39,-978,15,912,-3,70
-2.45,42,-980,19,908,-1,68
-1.93,33,-978,15,908,-5,66
-2.28,39,-980,15,906,-5,62
-2.05,35,-980,17,908,-3,62
-2.05,35,-980,15,906,-5,62
-1.46,25,-980,15,908,-5,56
-1.93,33,-978,17,906,-5,60
-1.93,33,-980,17,908,-9,68
-2.67,46,-986,17,908,-7,72
-2.8,48,-980,13,906,-9,74
-3.04,52,-980,17,904,-9,80
-2.45,42,-980,13,906,-1,74
-2.4,41,-978,19,910,-1,72
-2.69,46,-980,17,906,-9,76
-2.46,42,-978,15,912,-5,68
-2.41,41,-976,13,908,-5,70
-2.58,44,-978,13,910,-3,74
-2.91,50,-982,15,908,-5,80
-2.81,48,-978,15,912,-9,80
-2.81,48,-978,15,908,-7,78
-2.47,42,-974,13,908,-5,74
-1.92,33,-982,19,910,-5,64
-1.58,27,-976,13,910,-3,62
-1.58,27,-978,17,910,-1,60
-1.82,31,-974,11,908,-5,62
-1.46,25,-978,11,910,-3,52
-1.35,23,-976,11,912,-1,52
-1.35,23,-974,11,908,-5,54
-1.23,21,-976,17,912,-5,46
-1.35,23,-978,13,908,-3,54
-0.88,15,-978,5,910,5,44
-1.94,33,-976,21,914,-13,70
-3.04,52,-978,25,912,-13,78
-2.93,50,-978,19,914,-7,82
-2.7,46,-976,17,910,-11,74
-2.46,42,-978,21,908,-5,70
-2.8,48,-982,15,910,-5,78
-2.69,46,-980,15,912,-5,68
-2.7,46,-976,15,914,-7,74
-2.71,46,-972,15,912,-3,76
-2.59,44,-974,13,910,-5,74
-2.58,44,-976,15,910,-3,70
-2.82,48,-976,17,910,-7,76
-2.45,42,-982,13,908,-3,68
-2.17,37,-976,15,910,-5,60
-2.28,39,-978,17,912,-5,66
-2.28,39,-980,19,908,-5,68
-1.46,25,-978,13,916,-7,56
-1.23,21,-980,11,910,-9,50
-1.46,25,-980,13,910,-3,58
-1.82,31,-978,23,912,-5,62
-2.29,39,-976,21,908,-5,68
-2.28,39,-978,11,904,-1,70
-1.82,31,-978,11,910,-3,60
-1.46,25,-980,11,910,-3,60
-2.04,35,-984,15,908,-1,66
-2.16,37,-982,17,908,-7,62
-1.92,33,-982,15,906,-7,66
-1.92,33,-984,15,910,-5,60
-1.68,29,-986,13,910,-7,52
-1.46,25,-984,13,910,-5,56
-1.68,29,-986,19,906,-5,62
-2.15,37,-986,21,908,-7,68
-2.16,37,-982,19,910,-9,60
-2.39,41,-982,17,908,-5,68
-2.04,35,-982,17,908,-5,64
-2.05,35,-980,21,912,-9,70
-2.8,48,-982,13,910,-7,76
-2.41,41,-976,11,908,-1,68
-2.05,35,-976,15,908,-1,62
-1.94,33,-976,17,910,-7,64
-2.4,41,-978,11,904,-5,66
-2.05,35,-978,11,908,-5,62
-1.81,31,-980,13,908,-1,62
-1.93,33,-978,13,912,-5,64
-1.46,25,-978,17,910,-7,60
-2.59,44,-974,13,908,-3,68
-2.28,39,-978,19,908,-9,66
-2.04,35,-982,13,910,-3,60
-1.82,31,-976,17,910,-7,62
-1.57,27,-982,17,910,-7,66
-2.28,39,-980,19,908,-7,64
-2.05,35,-978,15,912,-9,66
-2.28,39,-978,15,908,-1,70
-2.17,37,-976,17,910,-5,66
-2.05,35,-980,13,908,-7,58
-1.81,31,-980,15,910,-3,62
-2.17,37,-978,11,910,-1,64
-2.05,35,-976,13,908,-3,64
-2.05,35,-976,11,910,-7,62
-2.17,37,-976,17,906,-5,68
-2.46,42,-978,17,908,-5,68
-2.27,39,-982,15,908,-9,70
-2.58,44,-978,17,908,-5,70
-2.16,37,-980,13,910,-9,68
-2.17,37,-978,15,904,-5,64
-1.92,33,-982,13,910,-3,64
-2.16,37,-980,13,908,-5,66
-1.7,29,-978,15,906,-9,64
-2.44,42,-986,13,910,-5,74
-2.8,48,-982,17,904,-5,76
-2.79,48,-986,17,908,-5,78
-2.56,44,-984,11,908,-3,82
-2.68,46,-984,15,906,-9,70
-2.39,41,-982,11,908,-1,68
-2.16,37,-982,5,904,-3,66
-1.46,25,-984,13,908,-9,56
-1.46,25,-980,15,908,-9,56
-1.34,23,-982,17,910,-5,50
-1.46,25,-982,19,908,-5,50
-1.11,19,-984,15,912,-1,46
-1.58,27,-980,13,908,-9,56
-1.46,25,-982,19,910,-5,56
-1.46,25,-984,11,904,-11,52
-1.46,25,-978,17,910,-9,56
-1.57,27,-984,17,906,-9,58
-1.93,33,-980,11,910,-5,56
-2.04,35,-982,15,910,-3,64
-1.69,29,-982,15,908,-5,60
-1.69,29,-982,17,908,-5,62
-2.15,37,-984,13,910,-5,66
-1.92,33,-984,15,906,-3,62
-2.04,35,-982,19,914,-11,66
-2.57,44,-980,17,910,-15,72
-2.91,50,-982,15,906,-3,80
-3.15,54,-980,11,908,-1,85
-3.15,54,-980,15,906,-5,87
-3.4,58,-976,17,904,-5,87
-2.8,48,-982,15,910,-7,74
-2.81,48,-978,17,908,-5,78
-2.38,41,-986,13,906,-5,68
-2.05,35,-980,15,912,-3,60
-2.27,39,-982,13,908,-9,68
-2.16,37,-980,13,906,-7,66
-2.41,41,-976,13,906,-5,68
-2.28,39,-978,15,908,-5,74
-1.69,29,-982,15,908,-3,60
-1.7,29,-978,13,912,-5,60
-2.45,42,-980,19,910,-11,68
-2.58,44,-978,15,908,-9,68
-2.28,39,-978,15,910,-3,68
-2.4,41,-978,15,910,-3,64
-2.17,37,-978,13,912,-1,66
-2.28,39,-980,13,908,-5,64
-1.93,33,-980,15,910,-7,64
-2.28,39,-980,13,910,-5,62
-1.92,33,-984,11,908,-5,60
-1.81,31,-980,13,908,-9,64
-1.93,33,-978,17,910,-3,60
-1.92,33,-982,17,908,-7,58
-1.93,33,-978,19,910,-5,60
-1.11,19,-982,11,908,-7,50
-1.46,25,-978,15,908,-7,50
-0.99,17,-980,17,912,-3,52
-0.87,15,-984,13,910,-5,46
-0.99,17,-980,15,908,-5,44
-1.23,21,-978,19,908,-9,54
-1.93,33,-978,17,910,-7,58
-2.17,37,-976,21,912,-11,66
-1.58,27,-980,17,912,-3,60
-1.46,25,-980,11,912,0,50
-1.69,29,-980,15,910,-7,54
-1.69,29,-982,17,912,-9,60
-2.05,35,-980,15,912,-3,64
-2.17,37,-976,15,912,-3,62
-2.28,39,-978,13,908,-5,66
-2.39,41,-982,19,912,-3,68
-2.59,44,-974,15,910,0,76
-2.17,37,-976,15,906,-5,70
-2.57,44,-982,15,912,-3,70
-2.28,39,-978,17,908,-5,68
-2.45,42,-980,13,906,-1,68
-2.45,42,-982,19,908,-13,72
-2.28,39,-978,15,906,-5,72
-2.17,37,-976,19,910,-5,64
-2.06,35,-974,15,912,-5,66
-2.06,35,-974,15,910,-3,64
-2.16,37,-982,21,908,-11,58
-1.47,25,-976,7,912,-5,54
-1.11,19,-980,13,912,-5,46
-1.57,27,-982,19,906,-3,58
-2.18,37,-974,17,910,-9,60
-2.17,37,-978,17,910,-9,62
-1.93,33,-978,17,910,-5,68
-2.28,39,-978,17,908,-5,66
-2.17,37,-978,21,906,-7,66
-2.05,35,-976,17,906,-7,60
-2.41,41,-974,17,912,-5,70
-2.29,39,-974,17,910,-7,64
-1.93,33,-978,11,910,-5,68
-2.47,42,-974,15,908,-5,72
-2.58,44,-976,15,908,-7,76
-2.59,44,-974,15,910,-9,72
-2.29,39,-976,15,908,-3,72
-2.7,46,-974,13,910,-7,70
-2.17,37,-976,11,908,-5,70
-2.29,39,-976,11,908,-5,72
-2.05,35,-978,9,908,-5,68
-2.82,48,-976,15,912,-7,72
-2.44,42,-984,19,906,-5,62
-2.45,42,-982,17,908,-7,74
-2.28,39,-980,15,908,0,68
-1.93,33,-980,13,908,-7,60
-2.46,42,-978,13,910,-7,70
-2.05,35,-976,17,908,-5,66
-2.27,39,-984,15,908,-5,64
-2.4,41,-980,15,910,-5,66
-2.7,46,-974,17,906,-5,76
-2.46,42,-978,15,902,-9,72
-2.58,44,-978,17,906,-5,66
-2.05,35,-980,13,908,-1,62
-1.82,31,-976,13,904,-5,64
-2.17,37,-978,15,910,-7,64
-2.16,37,-980,19,906,-11,66
-2.29,39,-974,21,906,-9,68
-2.28,39,-980,13,906,-5,66
-1.93,33,-978,11,910,-3,66
-1.94,33,-976,9,912,-1,62
-1.93,33,-980,13,910,-3,62
-1.82,31,-978,11,910,0,64
-1.58,27,-976,13,912,-3,58
-1.7,29,-978,19,906,-7,58
-2.17,37,-976,19,906,-7,66
-2.28,39,-978,21,908,-13,70
-2.04,35,-984,11,906,-7,60
-1.93,33,-980,13,908,-3,62
-2.06,35,-974,13,910,-3,64
-2.16,37,-980,15,908,-5,66
-1.93,33,-980,15,906,-7,62
-2.05,35,-978,15,908,-3,64
-2.29,39,-974,15,910,-7,66
-2.05,35,-980,13,904,-3,66
-2.05,35,-978,13,910,-5,64
-2.46,42,-978,15,906,-7,66
-2.05,35,-978,21,906,-11,66
-2.04,35,-984,15,908,-9,68
-2.45,42,-980,13,908,-1,64
-2.15,37,-984,15,906,-9,68
-2.16,37,-982,13,906,-7,64
-2.16,37,-982,17,908,-5,66
-2.39,41,-984,11,908,-5,66
-2.68,46,-982,21,906,-5,76
-2.56,44,-984,17,906,-7,74
-2.45,42,-980,15,908,-7,72
-2.45,42,-982,19,906,-9,68
-2.27,39,-984,17,910,-5,64
-2.27,39,-984,13,910,-5,64
-2.17,37,-978,11,906,-5,64
-2.16,37,-982,15,908,-3,66
-2.46,42,-978,17,904,-7,72
-2.46,42,-978,15,906,-7,72
-2.69,46,-980,13,908,-7,80
-2.8,48,-982,19,906,-7,80
-2.58,44,-978,17,908,-5,74
-2.91,50,-982,15,908,-5,78
-2.92,50,-980,17,908,-7,78
-3.15,54,-982,15,910,-7,87
-3.15,54,-982,13,908,-5,82
-3.03,52,-984,17,912,-3,78
-2.69,46,-980,11,908,-5,70
-2.27,39,-982,15,910,-7,64
-2.04,35,-982,15,910,-7,64
-2.28,39,-980,13,906,-9,62
-1.94,33,-976,13,910,-7,62
-1.92,33,-982,19,906,-7,62
-2.05,35,-980,13,908,-5,62
-2.16,37,-980,19,910,-7,64
-1.94,33,-976,13,914,-5,64
-2.16,37,-982,15,912,-7,66
-1.81,31,-980,15,910,-5,60
-1.93,33,-980,17,912,-3,64
-2.16,37,-982,15,908,-3,62
-2.05,35,-978,13,910,-5,66
-2.16,37,-980,17,910,-7,66
-1.93,33,-978,15,910,-7,62
-1.94,33,-976,11,908,-5,64
-2.16,37,-980,13,908,-3,64
-2.17,37,-978,13,906,-5,64
-2.05,35,-978,17,910,-5,66
-2.17,37,-978,11,910,-5,64
-1.82,31,-978,19,912,-5,64
-2.04,35,-982,15,908,-5,62
-2.05,35,-976,17,908,-3,66
-1.94,33,-974,13,908,-5,64
-1.94,33,-976,15,914,-5,62
-2.17,37,-976,17,910,-9,62
-2.41,41,-976,15,906,-9,62
-2.05,35,-976,13,908,-3,64
-1.81,31,-982,15,908,-7,60
-2.05,35,-980,19,906,-7,64
-2.05,35,-978,17,908,-3,66
-1.93,33,-978,15,910,-3,64
-2.27,39,-982,15,910,-7,64
-2.04,35,-982,11,910,-9,64
-2.05,35,-980,17,912,-7,64
-2.04,35,-982,15,906,-7,66
-2.16,37,-982,19,910,-5,62
-1.8,31,-986,13,906,-7,64
-1.92,33,-986,15,910,-5,64
-1.92,33,-982,15,912,-5,62
-2.15,37,-984,13,906,-5,64
-1.8,31,-986,15,908,-7,62
-1.92,33,-984,19,912,-5,66
-1.92,33,-984,17,910,-7,62
-2.15,37,-984,15,910,-7,62
-2.15,37,-984,17,912,-3,66
-2.15,37,-984,19,906,-3,62
-1.92,33,-982,15,908,-5,64
-2.03,35,-986,15,908,-3,64
-2.04,35,-984,13,908,-7,64
-1.91,33,-988,13,904,-7,64
-1.91,33,-988,17,908,-3,68
-1.91,33,-990,11,910,-9,62
-1.92,33,-982,13,906,-9,66
-2.03,35,-986,15,906,-5,64
-2.04,35,-982,15,906,-7,66
-1.8,31,-984,13,910,-5,62
-2.16,37,-982,15,910,-9,64
-1.69,29,-984,13,910,-5,64
-2.03,35,-986,15,906,-7,62
-2.27,39,-984,17,912,-5,62
-2.04,35,-982,11,908,-9,68
-2.27,39,-984,15,908,-3,62
-1.93,33,-978,13,908,-11,60
-2.15,37,-984,13,910,-5,64
-2.04,35,-984,15,904,-5,62
-1.93,33,-980,17,912,-3,62
-2.15,37,-986,13,910,-3,64
-2.04,35,-984,17,908,-9,62
-1.92,33,-984,17,908,-7,68
-2.27,39,-984,15,910,-7,64
-2.04,35,-982,17,908,-5,64
-1.92,33,-984,15,912,-5,62
-2.04,35,-982,15,908,-5,66
-2.16,37,-982,15,912,-1,66
-2.27,39,-984,13,908,-5,64
-2.16,37,-980,15,910,-7,68
-2.04,35,-982,17,910,-5,64
-2.16,37,-982,15,904,-5,68
-1.93,33,-980,13,908,-5,64
-2.15,37,-986,17,908,-5,64
-1.92,33,-984,11,910,-5,62
-2.04,35,-984,15,912,-3,62
-2.15,37,-984,15,908,-5,64
-2.27,39,-984,13,908,-7,62
-2.05,35,-980,17,912,-3,60
-2.27,39,-982,17,912,-3,64
-1.94,33,-976,15,908,-3,64
-2.17,37,-978,15,910,-5,66
-1.93,33,-978,17,908,-3,66
-2.05,35,-980,13,912,-5,68
-1.92,33,-982,13,908,-5,64
-2.04,35,-982,15,908,-7,60
-2.05,35,-980,11,912,-1,68
-1.93,33,-980,15,910,-9,64
-2.04,35,-982,17,910,-7,60
-2.4,41,-978,15,908,-5,68
-2.27,39,-984,13,910,-5,64
-2.04,35,-984,13,910,-5,60
-2.15,37,-984,13,908,-3,60
-2.27,39,-982,17,906,-5,60
-2.27,39,-984,13,910,-5,62
-1.81,31,-982,19,908,-9,64
-2.16,37,-980,17,906,-5,60
-2.04,35,-982,17,906,-5,66
-2.05,35,-980,19,904,-9,60
-2.05,35,-978,17,914,-7,62
-2.28,39,-980,17,910,-5,60
-2.05,35,-976,15,908,-3,64
-2.16,37,-982,17,910,-7,60
-2.05,35,-980,15,910,-3,60
-2.28,39,-978,15,908,-5,66
-2.04,35,-982,15,912,-5,68
-2.16,37,-982,15,906,-3,64
-2.05,35,-980,15,908,-5,66
-1.92,33,-984,15,910,-1,66
-1.93,33,-978,15,912,-3,66
-2.04,35,-982,19,910,-3,68
-2.05,35,-978,13,906,-7,66
-2.05,35,-976,17,910,-5,66
-2.16,37,-982,15,910,-7,62
-2.28,39,-978,13,904,-7,64
-2.16,37,-982,13,912,-5,62
-2.04,35,-982,13,908,-5,70
-2.17,37,-976,15,910,-5,64
-2.05,35,-978,17,910,-3,64
-2.17,37,-978,15,906,-7,66
-2.05,35,-980,19,908,-7,66
-2.05,35,-980,19,906,-5,66
-2.05,35,-980,15,908,-7,64
-2.28,39,-978,13,910,-5,64
-2.05,35,-976,13,908,-9,66
-2.17,37,-978,17,908,-11,64
-1.94,33,-974,13,908,-7,66
-2.05,35,-978,15,906,-3,64
-2.05,35,-980,17,906,-5,64
-2.17,37,-976,13,912,-3,64
-2.04,35,-982,15,908,-7,62
-2.05,35,-978,11,910,-5,62
-2.05,35,-980,17,910,-7,68
-2.03,35,-986,13,910,-7,68
-2.04,35,-982,17,910,-7,66
-1.93,33,-980,15,908,-7,62
-1.93,33,-978,17,906,-3,64
-2.05,35,-978,17,908,-5,62
-1.93,33,-978,19,906,-5,64
-2.06,35,-974,13,908,-7,62
-1.93,33,-980,17,910,-3,68
-2.17,37,-976,15,910,-7,66
-2.17,37,-976,17,906,-7,64
-2.41,41,-976,13,908,-5,62
-2.04,35,-982,15,912,-9,64
-2.06,35,-974,17,904,-3,64
-2.05,35,-978,13,908,-7,62
-1.7,29,-976,19,910,-5,62
-2.16,37,-982,15,910,-7,62
-1.93,33,-980,15,912,-9,64
-2.06,35,-974,13,906,-7,66
-2.05,35,-980,15,908,-5,62
-1.94,33,-976,13,908,-7,62
-2.05,35,-976,17,912,-5,60
-2.17,37,-978,17,904,-7,66
-1.92,33,-984,13,910,-5,66
-2.05,35,-980,17,906,-9,64
-2.16,37,-982,17,910,-7,66
-2.16,37,-980,11,906,-3,60
-2.27,39,-982,19,908,-5,62
-1.8,31,-986,17,910,-3,62
-1.93,33,-978,13,910,-3,64
-2.15,37,-984,19,906,-7,60
-2.04,35,-982,17,910,-9,66
-2.16,37,-980,15,906,-3,62
-2.05,35,-980,13,908,-5,62
-1.92,33,-982,15,910,-5,68
-1.92,33,-982,13,906,-9,62
-1.8,31,-984,13,912,-7,62
-2.04,35,-984,15,908,-5,66
-2.14,37,-988,13,910,-7,60
-1.69,29,-980,17,908,-1,64
-1.92,33,-984,17,910,-7,62
-2.05,35,-980,15,908,-7,66
-1.81,31,-980,13,908,-9,64
-2.17,37,-978,13,910,-1,66
-2.28,39,-980,15,906,-5,64
-2.16,37,-980,11,910,-5,62
-2.16,37,-982,17,912,-3,64
-1.93,33,-978,15,904,-5,66
-2.28,39,-978,19,912,-7,62
-2.05,35,-978,11,910,-9,62
-1.94,33,-974,15,910,-5,64
-2.17,37,-978,19,910,-7,64
-2.06,35,-974,17,910,-5,64
-2.18,37,-974,13,910,-3,64
-2.05,35,-978,9,908,-5,64
-2.05,35,-980,17,910,-5,64
-2.18,37,-974,13,912,-9,62
-2.05,35,-976,15,908,-5,64
-1.82,31,-978,13,910,-3,64
-2.18,37,-972,13,908,-5,66
-2.05,35,-980,15,910,-5,66
-1.94,33,-976,15,912,-7,68
-2.17,37,-978,15,912,-5,64
-2.17,37,-976,15,912,-7,60
-2.17,37,-976,17,912,-3,66
-2.05,35,-980,17,910,-5,64
-2.05,35,-976,15,910,-5,64
-1.92,33,-984,15,912,-7,64
-2.05,35,-978,17,908,-3,62
-1.93,33,-978,13,908,-3,66
-2.17,37,-978,17,910,-3,66
-2.17,37,-976,17,910,-5,64
-2.16,37,-980,17,912,-5,62
-1.93,33,-978,13,908,-1,66
-1.93,33,-980,19,910,-5,62
-2.17,37,-978,17,908,-5,68
-1.93,33,-980,13,914,-7,64
-2.16,37,-980,17,906,-1,64
-2.17,37,-978,13,910,-9,66
-2.05,35,-980,15,910,-7,66
-1.82,31,-976,15,910,-7,60
-2.04,35,-982,13,912,-5,64
-2.27,39,-982,17,908,-5,66
-2.05,35,-980,13,912,-7,62
-2.17,37,-978,15,910,-7,64
-2.05,35,-980,15,912,-5,66
-2.05,35,-980,15,910,-7,64
-1.81,31,-980,15,912,-7,62
-2.05,35,-980,17,908,-7,64
-2.05,35,-980,13,910,-5,66
-2.16,37,-980,17,912,-3,60
-1.82,31,-978,19,912,-9,60
-1.92,33,-984,17,908,-3,62
-2.04,35,-984,17,910,-7,64
-2.15,37,-984,15,906,-9,62
-2.16,37,-982,15,906,-5,64
-1.92,33,-984,15,910,-1,62
-2.28,39,-980,15,904,-1,64
-1.92,33,-986,15,910,-3,62
-2.39,41,-982,13,906,-5,64
-2.04,35,-982,11,904,-9,64
-2.04,35,-984,19,904,-5,60
-2.27,39,-982,15,906,-5,62
-2.15,37,-984,15,908,-7,64
-2.15,37,-984,17,908,-11,64
-1.93,33,-980,13,908,-3,64
-2.05,35,-978,13,912,-9,64
-1.94,33,-976,11,908,-9,64
-1.93,33,-980,17,906,-5,62
-2.05,35,-978,15,906,-1,64
-1.92,33,-982,15,908,-7,68
-2.04,35,-984,17,906,-3,62
-1.82,31,-976,17,910,-3,64
-1.93,33,-978,11,906,-9,62
-2.05,35,-980,17,908,-5,62
-2.17,37,-978,17,910,-7,64
-2.16,37,-980,19,908,-5,66
-2.45,42,-980,17,906,-7,66
-2.04,35,-982,17,912,-5,64
-2.4,41,-980,17,908,-9,66
-2.45,42,-980,17,908,-7,62
-2.27,39,-984,15,908,-5,70
-1.93,33,-980,15,904,-5,70
-1.92,33,-982,15,908,-5,64
-2.27,39,-982,13,902,-5,68
-2.27,39,-982,15,904,-9,66
-2.04,35,-982,13,906,-9,66
-1.93,33,-980,17,908,-7,62
-1.93,33,-978,13,908,-1,62
