Inclinometer Data Before Filtering,Filtered Data,Norm_Var,Filted Var
47.9012,48.0183,0.000910311,0.490294
47.9955,48.0176,3.23E-05,0.478069
47.987,48.0167,5.84E-05,0.466556
47.9012,48.0134,0.000832559,0.455697
47.738,48.0057,0.00473438,0.445441
47.9955,48.0055,6.54E-06,0.435741
48.1889,48.0103,0.00210066,0.426558
48.1889,48.015,0.00199015,0.417853
48.2752,48.0217,0.00422598,0.409592
48.0257,48.0218,1.01E-06,0.401745
48.1798,48.0257,0.00155891,0.394283
47.8236,48.0208,0.00254867,0.387181
48.2752,48.0268,0.00404074,0.380416
48.0731,48.0279,0.000133679,0.373966
47.9399,48.0259,0.000483448,0.367812
48.0171,48.0257,4.81E-06,0.361935
48.0085,48.0253,1.84E-05,0.356319
48.1798,48.0287,0.00149002,0.350949
47.9399,48.0268,0.000492105,0.34581
47.8543,48.0231,0.0018568,0.340889
47.8543,48.0195,0.00177852,0.336174
47.8236,48.0155,0.00239676,0.331654
47.9315,48.0138,0.000440317,0.327318
48.1029,48.0156,0.000495898,0.323156
48.2752,48.0207,0.00420774,0.31916
47.8156,48.0167,0.00262708,0.315321
48.1117,48.0186,0.000563293,0.311631
47.9399,48.017,0.000386187,0.308082
48.0085,48.0169,4.55E-06,0.304668
47.7689,48.0122,0.00383853,0.301382
48.1708,48.0152,0.00157001,0.298218
47.987,48.0146,4.95E-05,0.295171
47.9012,48.0126,0.00080334,0.292234
48.1117,48.0144,0.000613382,0.289403
48.0257,48.0146,8.02E-06,0.286673
48.0257,48.0148,7.74E-06,0.284039
47.9178,48.0131,0.000586911,0.281498
47.9315,48.0116,0.000415229,0.279045
47.9315,48.0103,0.000400872,0.276676
47.9399,48.009,0.000308946,0.274389
48.1029,48.0106,0.000549861,0.272179
47.9095,48.0089,0.000638552,0.270043
47.987,48.0086,3.00E-05,0.267978
47.8317,48.0056,0.00195268,0.265982
48.0941,48.0071,0.000488607,0.264051
48.1798,48.0099,0.00186203,0.262183
47.7302,48.0054,0.004884,0.260376
47.987,48.0051,2.11E-05,0.258626
47.8156,48.002,0.00224084,0.256933
47.987,48.0018,1.41E-05,0.255294
48.0731,48.0029,0.000317458,0.253706
47.8543,48.0006,0.00137871,0.252168
48.1117,48.0023,0.00077084,0.250678
47.8543,48,0.00136758,0.249234
48.0731,48.0011,0.000333468,0.247835
48.0257,48.0015,3.76E-05,0.246479
47.9399,48.0006,0.000237021,0.245164
48.0941,48.002,0.000545986,0.243888
47.9399,48.0011,0.000240738,0.242652
48.0257,48.0014,3.79E-05,0.241452
48.1708,48.004,0.00179061,0.240289
48.0941,48.0053,0.000507019,0.239159
47.9315,48.0042,0.000340185,0.238064
48.0171,48.0044,1.03E-05,0.237
47.9399,48.0035,0.00025981,0.235968
48.1889,48.0062,0.00214649,0.234966
47.9012,48.0047,0.000688026,0.233993
47.9399,48.0037,0.000261718,0.233049
47.9012,48.0022,0.000655924,0.232131
47.987,48.002,1.45E-05,0.23124
48.0257,48.0023,3.51E-05,0.230375
48.0257,48.0027,3.41E-05,0.229534
47.9095,48.0013,0.000541947,0.228717
47.8156,47.9987,0.00215364,0.227923
48.1029,48.0002,0.000677765,0.227152
48.1029,48.0016,0.000658657,0.226403
47.9012,48.0002,0.000629626,0.225674
48.1029,48.0017,0.000658183,0.224966
48.2752,48.0055,0.00467069,0.224277
48.0257,48.0058,2.55E-05,0.223608
48.1029,48.0071,0.00058883,0.222957
48.1798,48.0095,0.00186112,0.222324
47.9315,48.0084,0.000380055,0.221709
48.0257,48.0087,1.86E-05,0.221111
47.9399,48.0077,0.00029535,0.220529
48.0171,48.0079,5.47E-06,0.219962
47.9399,48.0069,0.000288355,0.219412
48.1029,48.0082,0.000574867,0.218876
47.8462,48.006,0.00163916,0.218355
48.0257,48.0063,2.41E-05,0.217848
48.1117,48.0077,0.000693409,0.217355
48.1117,48.0091,0.000674697,0.216874
47.7458,48.0056,0.00432898,0.216407
48.0257,48.0059,2.53E-05,0.215953
47.9095,48.0046,0.000579534,0.21551
48.0257,48.0048,2.79E-05,0.21508
47.9399,48.004,0.000263251,0.214661
48.0171,48.0041,1.08E-05,0.214253
48.1029,48.0055,0.000608771,0.213856
47.9315,48.0045,0.0003415,0.213469
47.9012,48.0031,0.000665818,0.213093
47.8236,48.0007,0.00201131,0.212726
48.0257,48.001,3.90E-05,0.21237
48.0171,48.0013,1.61E-05,0.212022
48.0171,48.0015,1.57E-05,0.211684
47.9399,48.0007,0.000236634,0.211355
48.0941,48.0019,0.000545045,0.211034
48.1029,48.0032,0.000636901,0.210722
47.8156,48.0008,0.00219732,0.210418
47.9315,47.9998,0.000299367,0.210122
47.987,47.9997,1.03E-05,0.209833
48.0257,48,4.23E-05,0.209552
47.9399,47.9992,0.000225583,0.209279
48.1029,48.0006,0.000670893,0.209012
47.8236,47.9983,0.00195525,0.208752
47.987,47.9981,7.93E-06,0.2085
48.1117,47.9996,0.000805168,0.208253
48.0171,47.9998,1.91E-05,0.208013
48.1889,48.0023,0.00223136,0.207779
48.0257,48.0026,3.42E-05,0.207552
48.198,48.0051,0.00238354,0.20733
48.0171,48.0053,8.95E-06,0.207114
47.9955,48.0052,5.97E-06,0.206903
48.1708,48.0073,0.0017128,0.206698
48.1889,48.0096,0.00205876,0.206498
47.9315,48.0086,0.000381103,0.206303
47.9012,48.0072,0.000720408,0.206113
47.9315,48.0063,0.000358133,0.205928
48.0171,48.0064,7.32E-06,0.205748
48.1029,48.0076,0.000581177,0.205572
48.1798,48.0099,0.00184993,0.205401
48.2658,48.0131,0.004089,0.205235
47.9399,48.0122,0.000334856,0.205072
47.9399,48.0113,0.000326327,0.204914
48.0171,48.0114,2.12E-06,0.204759
47.9315,48.0103,0.000398022,0.204609
48.1889,48.0126,0.00199045,0.204462
48.0171,48.0127,1.26E-06,0.204319
47.9399,48.0117,0.000330552,0.20418
47.8156,48.0092,0.00240146,0.204044
48.0171,48.0093,3.86E-06,0.203912
48.1889,48.0116,0.00201259,0.203783
47.8156,48.0091,0.00239866,0.203657
47.9315,48.0081,0.000376199,0.203535
48.0085,48.0081,7.90E-09,0.203415
48.1029,48.0094,0.000560411,0.203299
48.1117,48.0107,0.000653867,0.203186
48.3425,48.0149,0.00687408,0.203075
47.9399,48.0114,0.000269963,0.730616
48.0257,48.0121,1.27E-05,0.700997
48.1798,48.0191,0.00175622,0.673868
47.9399,48.0159,0.00039185,0.648935
48.198,48.023,0.00206955,0.62595
48.0819,48.0253,0.000216259,0.604698
48.2658,48.0341,0.00361156,0.584998
47.9315,48.0304,0.00065658,0.56669
47.9399,48.0273,0.000511555,0.549637
48.0171,48.027,6.52E-06,0.533719
47.9399,48.0242,0.000473301,0.518831
48.4385,48.0372,0.0107168,0.50488
48.1117,48.0419,0.000266433,1.00063
47.987,48.0386,0.000188037,0.943946
47.8543,48.0284,0.00212133,0.893588
47.987,48.0262,0.000106737,0.848564
47.9012,48.0198,0.00097469,0.808081
48.0257,48.0201,2.14E-06,0.771496
48.0257,48.0204,1.94E-06,0.738281
48.0257,48.0206,1.76E-06,0.708002
48.2566,48.0307,0.00347602,0.680293
47.9399,48.0269,0.000514136,0.654847
48.1117,48.0303,0.00044845,0.631406
47.9399,48.0268,0.000509957,0.609749
48.1594,48.0317,0.00109687,0.589684
48.0257,48.0315,2.27E-06,0.571049
47.9399,48.0283,0.000523884,0.5537
47.8236,48.0215,0.00261666,0.537515
47.8462,48.0157,0.00191742,0.522384
47.987,48.0148,5.16E-05,0.508212
47.9012,48.0113,0.000805945,0.494915
48.1117,48.0143,0.000629061,0.482417
47.987,48.0135,4.67E-05,0.470653
48.1117,48.0164,0.000601515,0.459563
47.9315,48.014,0.000449461,0.449093
47.7611,48.007,0.00399157,0.439197
47.7689,48.0006,0.00353975,0.429831
47.987,48.0003,1.16E-05,0.420957
48.0257,48.0009,4.03E-05,0.412538
48.0171,48.0013,1.63E-05,0.404544
47.8156,47.9967,0.00215352,0.396946
47.8543,47.9933,0.00126635,0.389717
47.987,47.9931,2.45E-06,0.382832
47.987,47.993,2.33E-06,0.37627
48.0171,47.9935,3.63E-05,0.370011
48.1117,47.9962,0.000871708,0.364035
48.1029,47.9986,0.000710453,0.358327
48.1029,48.0009,0.000678987,0.352869
48.1117,48.0033,0.000766256,0.347648
48.1117,48.0056,0.00073332,0.342649
48.0257,48.0061,2.51E-05,0.337861
47.9399,48.0047,0.000273211,0.333271
47.8543,48.0016,0.00141161,0.32887
48.1798,48.0052,0.00198248,0.324646
48.0941,48.007,0.000493282,0.320591
48.1889,48.0106,0.00206571,0.316696
47.9399,48.0092,0.000311897,0.312953
47.987,48.0088,3.08E-05,0.309353
47.7689,48.0042,0.00359175,0.305891
47.9399,48.003,0.000257992,0.30256
47.9399,48.0018,0.000248327,0.299352
47.9315,48.0005,0.000308433,0.296263
48.0819,48.002,0.000413693,0.293286
48.0257,48.0024,3.51E-05,0.290418
47.8156,47.9991,0.0021785,0.287651
47.9012,47.9973,0.000597734,0.284983
47.9315,47.9962,0.000270368,0.282409
48.1029,47.998,0.000711321,0.279925
48.1889,48.0013,0.00227439,0.277526
48.1798,48.0044,0.00198825,0.275209
48.0171,48.0046,1.01E-05,0.272971
47.9095,48.003,0.000564734,0.270809
47.9012,48.0013,0.00064697,0.268719
48.1029,48.003,0.000644402,0.266698
48.1594,48.0056,0.0015271,0.264744
48.1029,48.0072,0.000591236,0.262853
48.1029,48.0087,0.000571969,0.261024
48.0941,48.0101,0.000454845,0.259254
47.9315,48.0089,0.000385851,0.257541
48.1029,48.0104,0.000552077,0.255882
48.0171,48.0105,2.84E-06,0.254276
48.0257,48.0107,1.45E-05,0.25272
48.0171,48.0108,2.55E-06,0.251213
47.9399,48.0097,0.000313855,0.249753
47.9315,48.0085,0.000381737,0.248337
48.0941,48.0098,0.000457522,0.246966
47.8462,48.0073,0.0016709,0.245636
48.0257,48.0076,2.11E-05,0.244346
48.0257,48.0079,2.05E-05,0.243096
47.9399,48.0068,0.000288245,0.241883
48.0171,48.007,6.59E-06,0.240707
47.9399,48.006,0.000280888,0.239565
48.1117,48.0076,0.00069772,0.238457
47.9955,48.0074,9.07E-06,0.237382
47.987,48.0071,2.59E-05,0.236339
48.2752,48.011,0.00448767,0.235326
48.0171,48.0111,2.31E-06,0.234343
48.1029,48.0124,0.000525987,0.233388
48.1889,48.015,0.00194361,0.232461
47.987,48.0146,4.90E-05,0.231561
48.1117,48.016,0.000588511,0.230686
48.0085,48.0159,3.51E-06,0.229836
48.0171,48.0159,9.07E-08,0.229011
47.9095,48.0144,0.000706833,0.228209
48.0171,48.0144,4.57E-07,0.227429
48.0257,48.0146,7.92E-06,0.226672
47.7689,48.0111,0.00376808,0.225936
48.0941,48.0123,0.00042979,0.22522
47.9399,48.0113,0.000327117,0.224525
47.738,48.0075,0.00466162,0.223849
47.9399,48.0065,0.000284845,0.223191
48.0171,48.0067,7.00E-06,0.222552
47.9315,48.0056,0.000352591,0.22193
47.9399,48.0047,0.00026956,0.221326
47.9399,48.0038,0.000262154,0.220738
47.9012,48.0024,0.000657243,0.220166
47.8462,48.0003,0.00152298,0.21961
47.987,48.0001,1.10E-05,0.219069
48.1029,48.0015,0.000660003,0.218542
48.1117,48.003,0.000758355,0.21803
48.0171,48.0032,1.24E-05,0.217532
48.0085,48.0032,1.77E-06,0.217047
47.9232,48.0022,0.000399944,0.216575
47.9315,48.0012,0.000311671,0.216116
48.0731,48.0022,0.000322639,0.215669
48.0941,48.0034,0.000527472,0.215235
48.0731,48.0043,0.000303146,0.214811
48.0171,48.0045,1.02E-05,0.214399
48.1029,48.0058,0.000604175,0.213998
47.9399,48.005,0.00027137,0.213608
47.9315,48.004,0.000336799,0.213228
48.0171,48.0041,1.08E-05,0.212858
48.1798,48.0065,0.0019259,0.212498
48.198,48.009,0.00228957,0.212147
48.0941,48.0101,0.000451826,0.211806
48.1889,48.0125,0.00199452,0.211473
47.9095,48.0112,0.000662375,0.211149
48.0731,48.012,0.000239551,0.210834
48.2658,48.0153,0.00402189,0.210527
48.0257,48.0154,6.74E-06,0.210228
47.9012,48.0139,0.000814716,0.209937
47.9315,48.0129,0.000424296,0.209653
47.987,48.0125,4.18E-05,0.209377
48.1798,48.0147,0.00174659,0.209108
48.1798,48.0169,0.00170124,0.208846
48.0085,48.0168,4.37E-06,0.20859
48.1798,48.0189,0.00165934,0.208342
48.0085,48.0187,6.73E-06,0.2081
47.9399,48.0177,0.000388062,0.207864
47.9012,48.0162,0.000847527,0.207634
47.9399,48.0152,0.000363496,0.20741
48.1798,48.0174,0.00169078,0.207191
47.9315,48.0162,0.000460085,0.206979
48.0085,48.0161,3.74E-06,0.206772
47.8543,48.0141,0.00163499,0.20657
48.1798,48.0162,0.00171488,0.206373
47.8156,48.0136,0.00251162,0.206182
48.0257,48.0138,9.13E-06,0.205995
48.0257,48.0139,8.90E-06,0.205813
48.2566,48.017,0.00367643,0.205636
47.9399,48.016,0.000371381,0.205463
47.738,48.0125,0.0048257,0.205295
48.0257,48.0126,1.09E-05,0.20513
47.8543,48.0106,0.00156511,0.204971
47.9399,48.0097,0.000312159,0.204815
48.1117,48.011,0.000649298,0.204663
47.9399,48.0101,0.000315694,0.204515
47.9315,48.0091,0.000385705,0.204371
47.9399,48.0082,0.000298938,0.20423
48.0257,48.0084,1.91E-05,0.204093
47.8156,48.006,0.00232135,0.20396
47.987,48.0057,2.25E-05,0.203829
48.1029,48.007,0.000589242,0.203703
48.1029,48.0082,0.000574334,0.203579
48.1889,48.0105,0.00203824,0.203458
48.1029,48.0117,0.000532975,0.203341
47.9315,48.0107,0.000401216,0.203226
48.0171,48.0107,2.59E-06,0.203115
48.1708,48.0128,0.0015993,0.203006
48.0171,48.0128,1.17E-06,0.2029
47.8543,48.0108,0.0015686,0.202796
48.0171,48.0109,2.47E-06,0.202696
48.0257,48.0111,1.37E-05,0.202597
48.0171,48.0112,2.26E-06,0.202502
48.0171,48.0112,2.21E-06,0.202408
48.1594,48.0131,0.00137043,0.202317
48.0257,48.0133,9.90E-06,0.202228
47.987,48.0129,4.31E-05,0.202142
47.987,48.0126,4.20E-05,0.202058
47.9399,48.0117,0.000329953,0.201975
47.9012,48.0103,0.000761996,0.201895
48.0731,48.0111,0.000246245,0.201817
47.9399,48.0102,0.000316304,0.201741
47.9012,48.0088,0.000741453,0.201667
47.987,48.0085,2.97E-05,0.201594
48.0085,48.0085,9.06E-11,0.201524
47.9399,48.0077,0.000294077,0.201455
48.0731,48.0085,0.000267206,0.201388
47.8543,48.0066,0.00148419,0.201322
48.0257,48.0068,2.29E-05,0.201258
48.0731,48.0076,0.000274408,0.201196
48.1029,48.0088,0.00056655,0.201135
47.9012,48.0075,0.000723094,0.201076
48.1117,48.0088,0.000678064,0.201019
47.8156,48.0064,0.00232963,0.200962
48.0171,48.0065,7.20E-06,0.200908
48.1117,48.0078,0.000690903,0.200854
48.1594,48.0097,0.00143434,0.200802
47.987,48.0094,3.22E-05,0.200751
47.8543,48.0075,0.00150225,0.200702
48.0731,48.0083,0.000268737,0.200653
48.0731,48.0091,0.000262039,0.200606
47.9399,48.0083,0.000299101,0.20056
47.8543,48.0063,0.00147951,0.200515
47.8156,48.0039,0.00227065,0.200472
48.1798,48.0061,0.00193062,0.200429
48.1889,48.0084,0.00208502,0.200388
47.9095,48.0072,0.000610891,0.200347
47.8543,48.0053,0.0014591,0.200308
48.1029,48.0065,0.000594935,0.200269
48.1029,48.0077,0.000580134,0.200232
47.9095,48.0065,0.000601978,0.200195
48.0941,48.0076,0.0004793,0.200159
47.8462,48.0056,0.00162548,0.200125
48.1798,48.0077,0.00189529,0.200091
48.1029,48.0089,0.00056537,0.200057
48.0257,48.0091,1.76E-05,0.200025
48.1029,48.0103,0.000548862,0.199994
47.987,48.01,3.39E-05,0.199963
47.8236,48.0077,0.00216911,0.199933
48.1029,48.0089,0.00056595,0.199904
47.8156,48.0065,0.0023317,0.199875
47.9399,48.0056,0.000276519,0.199848
47.8543,48.0037,0.00142943,0.199821
48.2658,48.007,0.00428699,0.199794
48.1798,48.0092,0.00186373,0.199768
48.1029,48.0103,0.000548447,0.199743
48.2658,48.0135,0.00407378,0.199719
48.0257,48.0137,9.25E-06,0.199695
48.1029,48.0148,0.00049693,0.199672
48.0941,48.0158,0.000392638,0.199649
47.987,48.0154,5.17E-05,0.199627
47.9095,48.0141,0.000700323,0.199605
48.0257,48.0142,8.40E-06,0.199584
47.9012,48.0128,0.000797686,0.199564
48.0731,48.0136,0.000226716,0.199544
48.1029,48.0147,0.000497944,0.199524
48.1798,48.0168,0.00170151,0.199505
47.987,48.0164,5.53E-05,0.199486
48.0941,48.0174,0.000376986,0.199468
48.0171,48.0174,4.08E-09,0.199451
47.7302,48.0138,0.0051471,0.199433
48.1117,48.015,0.000598603,0.199417
48.1594,48.0168,0.00130169,0.1994
47.987,48.0164,5.54E-05,0.199384
47.987,48.0161,5.40E-05,0.199369
48.0257,48.0162,5.81E-06,0.199353
47.987,48.0158,5.31E-05,0.199339
47.987,48.0155,5.18E-05,0.199324
48.1029,48.0165,0.000477335,0.19931
47.8156,48.014,0.00252047,0.199296
47.8543,48.0121,0.00159281,0.199283
48.1029,48.0132,0.000515212,0.19927
48.0257,48.0133,9.78E-06,0.199257
47.987,48.013,4.33E-05,0.199245
48.1029,48.0141,0.000504387,0.199232
48.0941,48.0151,0.000399212,0.199221
48.198,48.0174,0.0020876,0.199209
47.9012,48.016,0.000842871,0.199198
48.1889,48.0181,0.00186704,0.199187
48.1029,48.0192,0.000448796,0.199176
48.0941,48.0201,0.00035053,0.199166
48.1029,48.0211,0.000427994,0.199156
48.1029,48.0221,0.000417406,0.199146
48.1029,48.0231,0.00040708,0.199136
47.9315,48.022,0.000524324,0.199127
48.0257,48.0221,8.50E-07,0.199117
47.8543,48.02,0.00175666,0.199108
47.9399,48.019,0.000400175,0.1991
47.8543,48.0169,0.00169267,0.199091
47.9399,48.016,0.000370312,0.199083
47.9315,48.0149,0.000445326,0.199075
47.9012,48.0135,0.000807154,0.199067
47.9315,48.0125,0.000419705,0.199059
47.9232,48.0114,0.000497537,0.199051
48.0171,48.0114,2.05E-06,0.199044
47.9399,48.0105,0.000319461,0.199037
47.8543,48.0086,0.00152395,0.19903
47.9315,48.0076,0.00037111,0.199023
48.0171,48.0078,5.58E-06,0.199016
47.9955,48.0076,9.39E-06,0.19901
47.9012,48.0063,0.000706822,0.199004
47.8236,48.004,0.00208331,0.198997
47.987,48.0038,1.81E-05,0.198991
47.9012,48.0025,0.000657148,0.198986
47.987,48.0023,1.51E-05,0.19898
48.0257,48.0026,3.41E-05,0.198974
47.987,48.0024,1.52E-05,0.198969
47.8462,48.0005,0.0015236,0.198963
48.2658,48.0038,0.00439391,0.198958
47.9315,48.0029,0.000326182,0.198953
48.0171,48.0031,1.26E-05,0.198948
48.1117,48.0044,0.000736677,0.198944
48.0731,48.0053,0.000294477,0.198939
47.9399,48.0045,0.000266742,0.198934
47.987,48.0042,1.90E-05,0.19893
47.9955,48.0041,4.77E-06,0.198925
47.9399,48.0033,0.000257532,0.198921
47.9399,48.0025,0.000251168,0.198917
47.9012,48.0013,0.000641113,0.198913
48.1117,48.0027,0.000761027,0.198909
48.1029,48.0039,0.000627259,0.198905
48.2658,48.0072,0.00428152,0.198902
47.9399,48.0063,0.000282381,0.198898
47.8236,48.0041,0.00208412,0.198894
48.1798,48.0062,0.00192807,0.198891
47.8462,48.0042,0.00159872,0.198888
47.8543,48.0024,0.00140349,0.198884
48.0257,48.0027,3.39E-05,0.198881
47.8462,48.0007,0.00152832,0.198878
47.8543,47.9989,0.00133839,0.198875
48.1117,48.0003,0.00079414,0.198872
48.1889,48.0027,0.00222012,0.198869
48.0171,48.0028,1.30E-05,0.198866
48.0257,48.0031,3.26E-05,0.198863
48.1029,48.0044,0.000621509,0.198861
47.8543,48.0025,0.00140557,0.198858
47.987,48.0023,1.50E-05,0.198855
48.0171,48.0025,1.37E-05,0.198853
47.9399,48.0017,0.000244491,0.19885
48.0819,48.0027,0.000401439,0.198848
47.9399,48.0019,0.000246204,0.198846
48.0171,48.0021,1.44E-05,0.198843
48.1798,48.0043,0.00197087,0.198841
47.9178,48.0032,0.000467263,0.198839
48.1029,48.0045,0.000619933,0.198837
48.0257,48.0047,2.81E-05,0.198835
47.9012,48.0035,0.000669275,0.198833
48.0171,48.0036,1.16E-05,0.198831
47.8543,48.0018,0.00139195,0.198829
47.987,48.0016,1.36E-05,0.198827
48.1029,48.0028,0.000640687,0.198825
48.0171,48.003,1.27E-05,0.198824
48.198,48.0054,0.00237297,0.198822
48.1798,48.0076,0.00189753,0.19882
47.9012,48.0063,0.000706875,0.198819
48.1029,48.0075,0.000582583,0.198817
48.1889,48.0097,0.00205421,0.198815
48.0171,48.0098,3.37E-06,0.198814
47.9012,48.0085,0.000736725,0.198812
47.9399,48.0076,0.000293658,0.198811
47.9012,48.0063,0.00070716,0.19881
48.198,48.0087,0.00229361,0.198808
47.9399,48.0078,0.000295433,0.198807
47.9399,48.007,0.000288137,0.198806
48.0171,48.0071,6.37E-06,0.198804
47.9095,48.0059,0.000594887,0.198803
47.9315,48.005,0.000345614,0.198802
48.0941,48.0061,0.000495726,0.198801
47.8543,48.0042,0.00143825,0.198799
48.0085,48.0043,1.15E-06,0.198798
47.9315,48.0034,0.000330456,0.198797
47.9399,48.0026,0.000251346,0.198796
48.1029,48.0038,0.000628386,0.198795
48.0731,48.0047,0.000299664,0.198794
47.987,48.0045,1.95E-05,0.198793
48.0171,48.0046,9.98E-06,0.198792
48.0257,48.0049,2.78E-05,0.198791
47.987,48.0047,1.99E-05,0.19879
47.8462,48.0027,0.00156723,0.198789
47.9012,48.0014,0.000642872,0.198789
48.0257,48.0017,3.68E-05,0.198788
47.9399,48.001,0.000238589,0.198787
47.9012,47.9997,0.000621174,0.198786
47.987,47.9996,1.01E-05,0.198785
48.198,48.002,0.00245812,0.198784
47.8236,47.9998,0.00198721,0.198784
48.0171,48,1.87E-05,0.198783
48.1798,48.0023,0.00201749,0.198782
48.0171,48.0024,1.38E-05,0.198782
48.2752,48.0058,0.00464407,0.198781
48.0257,48.0061,2.46E-05,0.19878
48.1117,48.0074,0.000696412,0.19878
47.9315,48.0064,0.000359485,0.198779
47.9399,48.0056,0.000276419,0.198778
48.1798,48.0078,0.00189384,0.198778
47.8543,48.0059,0.00147046,0.198777
48.0257,48.0061,2.45E-05,0.198777
47.9315,48.0052,0.00034759,0.198776
47.9315,48.0043,0.000339007,0.198775
48.0941,48.0054,0.000503608,0.198775
47.9315,48.0045,0.000340853,0.198774
48.0257,48.0047,2.81E-05,0.198774
47.8543,48.0029,0.00141276,0.198773
48.1117,48.0042,0.000739301,0.198773
48.0731,48.0051,0.000296127,0.198772
48.0257,48.0053,2.65E-05,0.198772
47.9399,48.0045,0.000267279,0.198772
47.9012,48.0032,0.000666389,0.198771
48.3521,48.0076,0.007597,0.198771
48.1889,48.0158,0.0015795,0.726695
48.0257,48.0162,6.11E-06,0.697411
48.0731,48.0186,0.000201816,0.670577
48.1117,48.0224,0.000540785,0.645905
47.987,48.021,7.81E-05,0.623152
47.9399,48.018,0.000410585,0.602107
48.2566,48.0266,0.00355516,0.582592
48.0085,48.026,2.05E-05,0.564451
48.1889,48.0316,0.00165645,0.547549
47.9315,48.0282,0.000625153,0.531768
48.0257,48.0282,4.05E-07,0.517004
48.0941,48.0302,0.000271364,0.503167
48.0941,48.0322,0.000254564,0.490176
48.1798,48.0366,0.00135998,0.477958
48.1117,48.0388,0.000352009,0.466451
48.0171,48.0382,2.94E-05,0.455598
47.9012,48.0344,0.0011712,0.445347
48.1029,48.0362,0.000293204,0.435653
48.1798,48.0401,0.00128665,0.426474
47.9399,48.0374,0.000626184,0.417773
48.0257,48.0371,8.61E-06,0.409517
47.9399,48.0347,0.000590257,0.401673
48.0085,48.0341,4.29E-05,0.394215
48.1798,48.0376,0.00132595,0.387116
47.9399,48.0353,0.000595605,0.380354
47.9399,48.033,0.000567624,0.373907
47.7302,48.0261,0.00572449,0.367756
47.9399,48.0241,0.0004635,0.361881
48.1029,48.0259,0.000387398,0.356268
48.0171,48.0257,4.81E-06,0.3509
48.0171,48.0255,4.60E-06,0.345763
48,48.025,4.06E-05,0.340844
47.9232,48.0228,0.000646311,0.336131
48.0941,48.0243,0.000317187,0.331612
48.1708,48.0273,0.00133983,0.327278
48.0257,48.0273,1.58E-07,0.323118
48.0853,48.0284,0.000210288,0.319124
48.0941,48.0297,0.000269311,0.315286
48,48.0291,5.51E-05,0.311597
47.8156,48.025,0.00284618,0.30805
48.1889,48.0281,0.00167643,0.304637
48.0171,48.0279,7.61E-06,0.301352
48.0171,48.0277,7.33E-06,0.298189
47.8236,48.024,0.00260109,0.295143
47.9399,48.0224,0.000441138,0.292207
48.0171,48.0223,1.77E-06,0.289377
48.198,48.0255,0.00192625,0.286648
48.0731,48.0263,0.000141546,0.284015
47.9012,48.0241,0.000977316,0.281475
48.1029,48.0255,0.000387358,0.279022
47.9012,48.0233,0.000964432,0.276655
48.1029,48.0247,0.000395022,0.274368
48.0171,48.0246,3.62E-06,0.272158
48.0257,48.0246,7.77E-08,0.270023
47.987,48.024,8.83E-05,0.267959
47.9399,48.0226,0.000441219,0.265963
47.9399,48.0212,0.000426672,0.264033
47.987,48.0207,7.31E-05,0.262166
48.1889,48.0234,0.00176703,0.260359
48.0171,48.0233,2.47E-06,0.25861
47.8462,48.0204,0.00195754,0.256918
47.738,48.0159,0.00497967,0.255279
48.1798,48.0185,0.00167609,0.253691
47.9232,48.017,0.000567342,0.252154
47.9315,48.0157,0.000456671,0.250664
47.9399,48.0145,0.000358587,0.249221
48.0257,48.0147,7.81E-06,0.247822
48.0257,48.0149,7.57E-06,0.246466
48.1117,48.0163,0.000585449,0.245151
47.8462,48.0137,0.00180695,0.243877
48.0257,48.0139,8.92E-06,0.24264
47.9399,48.0128,0.000342073,0.241441
48.0941,48.014,0.000412488,0.240278
48.1117,48.0155,0.00059546,0.239149
48.0731,48.0163,0.000207168,0.238054
48.1889,48.0189,0.00185857,0.236991
48.0171,48.0189,2.03E-07,0.235959
47.8236,48.016,0.00238034,0.234957
48.0941,48.0172,0.000380658,0.233984
47.9315,48.0159,0.000457937,0.23304
48.0941,48.017,0.000381687,0.232123
48.0171,48.017,2.38E-10,0.231232
48.0171,48.017,2.31E-10,0.230367
48.0731,48.0178,0.000196174,0.229526
48.0257,48.018,3.85E-06,0.22871
47.9399,48.0168,0.000380326,0.227916
48.0257,48.017,4.89E-06,0.227145
47.8543,48.0147,0.00165179,0.226396
48.0257,48.0148,7.60E-06,0.225667
48.0085,48.0147,2.50E-06,0.224959
48.0171,48.0148,3.49E-07,0.224271
48.0171,48.0148,3.39E-07,0.223602
47.987,48.0144,4.82E-05,0.222951
47.9012,48.0128,0.000800083,0.222319
48.1029,48.0141,0.000506286,0.221703
47.8156,48.0113,0.00245928,0.221105
47.9399,48.0104,0.000318631,0.220523
48.2658,48.0139,0.00407298,0.219957
48.0941,48.015,0.000401777,0.219407
47.8156,48.0122,0.00248124,0.218871
48.0085,48.0122,8.76E-07,0.21835
48.1029,48.0134,0.00051358,0.217843
48.198,48.0159,0.00212649,0.21735
48.0731,48.0167,0.000203975,0.21687
48.2658,48.0201,0.00387298,0.216403
48.0941,48.0211,0.000342005,0.215949
47.9315,48.0199,0.000500901,0.215506
47.9399,48.0188,0.000399228,0.215076
48.1029,48.0199,0.000441523,0.214657
48.0941,48.0209,0.000343432,0.214249
47.987,48.0205,7.18E-05,0.213852
48.1889,48.0227,0.00177091,0.213465
48.0257,48.0228,5.57E-07,0.213089
47.9399,48.0217,0.000428501,0.212723
48.0941,48.0226,0.000327641,0.212366
